NAME,HUC6,OBJECTID,N,HDIdgi,oc,clay,silt,sand,wpg2,wp,fc,tp,ep,Ks,wsolidityu2,wroundu2,wsizemean,wgrademean,denvfroots,denfroots,denmroots,dencoroots,etDp2000,etDp2001,etDp2002,etDp2003,etDp2004,etDp2005,etDp2006,etDp2007,etDp2008,etDp2009,etDp2010,etDp2011,etDp2012,etDp2013,etDp2014,petDp2000,petDp2001,petDp2002,petDp2003,petDp2004,petDp2005,petDp2006,petDp2007,petDp2008,petDp2009,petDp2010,petDp2011,petDp2012,petDp2013,petDp2014,n,asinHDIdgi,log10oc,sqrtclay,sqrtsand,log10wpg2,sqrtwp,log10tp,sqrtep,sqrtKs,angularwsolidityu2,asinwroundu2,log10wsizemean,log10wgrademean,log10denvfroots,log10denfroots,log10denmroots,log10dencoroots,sqrtn
Lower Colorado-Lake Mead,150100,67,19,0.259320889,1.637647068,17.5210526,35.02631597,47.45263198,20.84210526,0.137194999,0.244625005,0.511320756,0.266695751,160.8634579,0.802860834,0.342338501,4.217529073,1.428571429,0.003619115,0.011410597,0.000180985,0,0.646856154,0.698533077,1.199773077,0.597562308,0.455107692,0.471394615,0.679136154,0.667303846,0.697768462,0.827060769,0.451838462,0.885806154,0.497917692,0.561683846,0.591216154,11.30488154,11.01776,37.03561615,10.02447077,6.680057692,5.839253077,15.37320385,15.79027462,13.87482769,18.69322231,6.609680769,15.95105462,10.45411538,11.12402154,15.41131846,0.547221306,0.534296359,0.214220312,4.185815643,6.888587081,1.318941585,0.370398433,-0.291306578,0.51642594,12.68319589,0.998947039,0.624999665,0.625058085,0.15490196,-2.441397648,-1.94269164,-3.742358051,-5,0.739744082
Lower Connecticut,10802,100,21,0.104391379,2.887999972,10.15999986,38.43499951,51.4049998,3,0.09539714,0.291957997,0.546415095,0.254457098,120.5845308,0.929909192,0.760181615,1.906325643,1.558823529,0.001034033,0.29890616,0.000840286,0,0.507087222,0.694444444,0.581193889,0.470766111,0.597640556,0.46692,0.509079444,0.606241111,0.418029444,0.522025,0.609501667,0.41943,0.681361111,0.581581111,0.525092222,0.847227778,1.224458333,0.922762222,0.738692222,0.944203889,0.751317222,0.848667222,0.975574444,0.700677778,0.859665,1.051388333,0.659074444,1.161590556,0.937436667,0.881309444,1.291258508,0.328999707,0.460597185,3.187475468,7.169728015,0.477121255,0.308864274,-0.262477312,0.504437407,10.9810988,1.145040447,1.059036289,0.28019709,0.192796953,-2.985465693,-0.524465135,-3.07557273,-5,1.136335561
Lower Cumberland,51302,292,4,0,2.113333344,15.75000024,74.69999886,9.550000131,0,0.122999999,0.318000007,0.399999988,0.081999981,4.75915085,0.9225,0.775,4.960374097,1.25,0.000100531,0.058554378,9.80E-05,0,0.49288,0.46631,0.445425,0.496955,0.5535275,0.63655,0.4351475,0.502115,0.488645,0.477765,0.623255,0.391055,0.707515,0.443845,0.56341,1.3274225,1.0635725,0.8360675,0.944715,1.1306125,1.3235575,0.9713875,1.365785,1.095575,0.922585,1.4037075,0.785995,1.6361875,0.817355,1.2407525,0.981531746,0,0.324968005,3.968626997,3.090307449,-2,0.350713557,-0.397940022,0.286356388,2.181547811,1.133167637,1.076580282,0.695514431,0.096910013,-3.997700149,-1.232440626,-4.00862594,-5,0.99072284
Lower Delaware,20402,102,36,0.158184288,1.80371429,16.55000015,49.04999974,34.39999988,1.4,0.134981664,0.322064993,0.458280924,0.137368973,20.01775898,0.923740338,0.746308263,2.345580808,1.085714286,0.001206372,0.031229002,0,0,0.547235758,0.692416061,0.531610909,0.422235152,0.485695758,0.536679394,0.467220909,0.54830303,0.532113939,0.494434242,0.526882121,0.404428485,0.584024848,0.544834242,0.511015758,1.067111818,1.430550606,1.096168485,0.734850303,0.856492727,1.055256667,0.944462727,1.079020606,1.06428697,0.880426364,1.07562697,0.733004242,1.181491212,1.013032727,1.005578788,1.07067152,0.409034742,0.256167746,4.06816914,5.86515131,0.146128036,0.367398508,-0.33886822,0.370633205,4.474121029,1.135101228,1.042945089,0.3702504,0.035715552,-2.918518903,-1.505441898,-6,-5,1.034732584
Lower Gila-Agua Fria,150701,59,11,0.300839474,0.449999992,13.60000012,33.6818187,52.71818187,13.36363636,0.150369999,0.261820003,0.415849047,0.154029044,34.24561223,0.88257997,0.623759892,5.073507666,1.274315192,0.000311646,0.140530508,0,0,0.381595455,0.573692727,0.494749091,0.363917273,0.393329091,0.555460909,0.775089091,0.593507273,0.488949091,0.957223636,0.444592727,0.698256364,0.526608182,0.451463636,0.452810909,10.24220818,12.89274909,23.39385545,8.24287,9.202627273,8.469921818,17.27100364,14.59567364,10.09277,28.03047636,8.525769091,20.79069,15.2262,11.04075273,10.68283455,0.451981997,0.580555316,-0.346787494,3.687817799,7.260728742,1.12592465,0.387775707,-0.38106429,0.392465341,5.851975071,1.079387483,0.910457934,0.705308321,0.105276861,-3.506338455,-0.852229384,-6,-5,0.672296064
Lower Green,140600,333,23,0.331982388,1.815499996,15.23478273,29.44347836,55.32173853,15.45454545,0.121641428,0.245922144,0.524258762,0.278336618,188.3985482,0.844383134,0.490045516,4.69885345,1.42311266,0.004063567,0.031229002,0.000866822,0.000723175,0.844267826,1.03287,1.037569565,1.05222,0.812695217,0.819845217,0.749710435,0.87486913,1.003342609,0.982108696,0.721003478,0.834127826,0.978470435,0.69396913,0.726184783,6.855042174,7.581982609,10.04915261,8.860482174,5.841334348,5.509155652,6.021848696,7.878861304,8.083022609,8.572392174,5.140202174,6.412587826,10.65413087,5.692193913,6.997203043,0.983737665,0.614046086,0.258996252,3.90317598,7.437858464,1.189056236,0.348771312,-0.280454302,0.527576173,13.72583506,1.037833784,0.775443021,0.6719919,0.153239282,-2.39109253,-1.505441898,-3.06207026,-3.140756848,0.991835503
Lower Hudson,20301,236,30,0.140762192,2.266250027,9.206666666,30.11666683,60.67666632,10.44827586,0.143496666,0.374271661,0.556289311,0.182017651,59.37657861,0.91951168,0.749545229,4.451425362,1.788710173,0.009055234,0.06737368,0.001147354,0.001381302,0.581276667,0.647126667,0.578543333,0.3937,0.566653333,0.524956667,0.494716667,0.5277,0.508483333,0.52042,0.520806667,0.348686667,0.65321,0.51008,0.517043333,1.013803333,1.153906667,1.010813333,0.662273333,0.899326667,0.89396,0.900423333,0.88125,0.89755,0.877513333,0.963206667,0.583073333,1.151993333,0.917523333,0.9455,1.184473995,0.384594057,0.355307822,3.034248946,7.789522856,1.019044631,0.378809538,-0.254699285,0.426635267,7.705619937,1.12859127,1.046672586,0.648499096,0.252539977,-2.043100343,-1.171509732,-2.940302622,-2.85971145,1.088335424
Lower Illinois,71300,133,268,0.286773082,1.934084501,23.27640453,57.82996262,17.84494381,0.704545455,0.171101463,0.327153335,0.474757777,0.147941004,30.43201151,0.917621962,0.771433539,4.026262496,1.558482549,0.002644947,0.019629658,0.000122652,0,0.633810679,0.613071358,0.660755094,0.615145283,0.655911774,0.819576604,0.651183925,0.692331094,0.53340234,0.483537811,0.573627887,0.608667547,0.745316642,0.644023434,0.585467509,1.708086377,1.438957472,1.382200679,1.482113019,1.446656377,2.067705547,1.556243057,1.638564113,1.067209245,0.982295774,1.234292943,1.337282717,2.032272755,1.262858038,1.201184906,1.134272793,0.565113865,0.286475445,4.824562625,4.224327616,-0.152090983,0.413644127,-0.323527913,0.384630998,5.516521686,1.125754601,1.072321805,0.604902086,0.192701944,-2.577583024,-1.70708726,-3.911324258,-5,1.065022438
Lower Missouri-Blackwater,103001,197,191,0.466008105,1.62754098,19.74285717,60.91164041,19.34867728,0.045454545,0.262921252,0.367181253,0.480660378,0.113479125,14.14476158,0.908947276,0.748845843,2.881493375,1.341606806,0.003062491,0.040731247,0.000583041,0.001012444,0.637824024,0.567179349,0.636338462,0.567351716,0.575604556,0.582762189,0.705131953,0.649042012,0.474927278,0.500395976,0.558124201,0.61955787,0.663264083,0.601652899,0.582383432,1.617867515,1.236316627,1.386206686,1.334034438,1.125362426,1.412108225,1.731861361,1.480280947,0.924253609,1.004412722,1.092211302,1.343093787,1.890784379,1.217538698,1.250251953,1.077144885,0.75138003,0.211531933,4.443293505,4.398713139,-1.342422681,0.512758473,-0.318161676,0.336866628,3.760952218,1.11325028,1.045865868,0.459617625,0.127625253,-2.513925227,-1.39007229,-3.234301098,-2.994628813,1.037855908
Lower North Canadian,111003,266,13,0.634831079,1.241538444,11.76153838,34.34615385,53.89230816,0.153846154,0.103165,0.251275999,0.480754717,0.229478719,85.28647167,0.92378294,0.708031582,7.66942643,1.445607944,0.000689355,0.043497538,0.000683433,0,0.479779231,0.644938462,0.575574615,0.730616154,0.549833077,0.69055,0.534409231,0.507000769,0.537137692,0.570783077,0.714996923,0.518728462,0.646143846,0.513347692,0.694479231,1.873476154,2.231019231,1.784049231,2.703233077,1.671054615,2.38728,2.697804615,1.26993,1.821723846,2.088635385,1.946493077,3.156723846,2.759493077,1.652631538,2.541843077,0.828344834,0.921919251,0.093960172,3.429509933,7.34113807,-0.812913357,0.321193089,-0.318076446,0.479039371,9.235067497,1.135168008,0.999953991,0.884762886,0.160050526,-3.161556952,-1.361535322,-3.165304158,-5,0.910134514
Lower Ohio,51402,151,40,0.359479592,2.535517238,19.81000016,68.60750017,11.31000002,0,0.173900001,0.333386655,0.48050316,0.147116506,30.89946246,0.927663471,0.768460965,2.369180065,1.394736842,0,0.070265254,5.23E-05,0,0.550434103,0.544373846,0.551748718,0.607427692,0.612688718,0.682509231,0.477703846,0.622994872,0.525446667,0.533065897,0.739938974,0.409542564,0.793961795,0.516335641,0.646280513,1.303168974,1.178985897,1.010629231,1.107572821,1.194987179,1.316781538,0.931857949,1.32282359,1.015324872,0.981948462,1.498492564,0.764362821,1.63325641,0.89191359,1.238917949,1.179627176,0.642958931,0.404066568,4.450842634,3.363034347,-2,0.41701319,-0.318303752,0.383557695,5.558728493,1.141357405,1.068790295,0.37459807,0.144492273,-5,-1.15325938,-4.281627212,-5,1.086106429
Lower Ouachita,80402,164,7,0.622113398,1.202000016,7.128571476,33.89999989,58.97142901,0.428571429,0.05097,0.225570002,0.501886795,0.276316793,167.9045654,0.93,0.76,1.619677166,1,0,0.078072504,0.003921336,0,0.570461667,0.55447,0.619856667,0.77006,0.526361667,0.849088333,0.615326667,0.757798333,0.58717,0.456386667,0.992731667,0.725593333,0.680886667,0.651445,0.711053333,1.282221667,0.90285,0.978316667,1.234823333,0.85546,1.62007,1.118608333,1.238365,1.037866667,0.762453333,1.605661667,1.324991667,1.138306667,1.072925,1.216176667,1.538370065,0.908759295,0.079904473,2.669938478,7.67928571,-0.367976785,0.225765364,-0.299394231,0.525658438,12.95779941,1.145191014,1.058823639,0.20942846,0,-5,-1.107501889,-2.406565949,-5,1.240310471
Lower Pecos,130700,321,16,0.432224158,1.145384619,16.18125002,39.04999997,44.76875001,3.909090909,0.156095002,0.273044994,0.473207555,0.198653129,52.58930631,0.836015074,0.512648362,6.415364896,1.415592413,0.001060145,0.032648502,0.000178243,0,0.473966,0.797514,0.407899333,0.596428,0.322518667,0.499122667,0.459642,0.542937333,0.522911333,0.430357333,0.523492,0.854054667,0.324824,0.482726667,0.40647,10.420862,14.60552267,6.720582667,8.921410667,3.023284,5.296455333,7.071649333,4.408931333,8.017103333,6.950158667,5.050835333,26.94977267,6.742888,6.884634667,5.905637333,0.483311318,0.717413031,0.058951347,4.022592451,6.690945375,0.59207577,0.3950886,-0.324948331,0.445705204,7.251848475,1.02956499,0.798047875,0.807221363,0.150938226,-2.974634845,-1.486136742,-3.74898863,-5,0.695205954
Lower Pee Dee,30402,282,11,0.56770219,1.078333328,10.10000008,17.91818194,71.98181759,4.454545455,0.061103335,0.135661665,0.417610063,0.281948398,144.2803451,0.923333333,0.773333333,6.573392817,1,0,0.136626883,0.001960668,0.005888707,0.712819091,0.915450909,0.651005455,0.602566364,0.683388182,0.689128182,0.65421,0.923650909,0.602732727,0.60903,0.715915455,0.75332,0.696124545,0.609173636,0.602416364,1.347836364,1.732388182,1.14709,1.000154545,1.233112727,1.24705,1.231476364,1.846502727,1.166200909,1.12544,1.324825455,1.450373636,1.223088182,1.052232727,1.111763636,1.483067018,0.853308959,0.032753028,3.178049729,8.484209898,0.648803395,0.247190887,-0.379229044,0.530988134,12.01167537,1.134464469,1.074587278,0.817789586,0,-5,-0.86446384,-2.707595945,-2.229980032,1.21781239
Lower Platte,102002,229,56,0.328189579,2.069999997,30.04642868,52.68214294,17.27142857,1.153846154,0.216601666,0.317875001,0.510062892,0.19218789,74.01133184,0.906596165,0.718324547,4.508708759,1.255964822,0.000292454,0.09546138,0.000730794,0.003568914,0.768233393,0.671113929,0.709830179,0.653398393,0.765728036,0.751840357,0.584071964,0.523562857,0.5579925,0.766531607,0.641721964,0.646208393,0.750729107,0.696499464,0.542971964,2.600869464,1.978121429,2.311609107,2.207561429,2.079179107,2.374154464,2.02637875,1.395685,1.472907143,2.101948036,1.568955,1.762962143,3.148690714,1.875428571,1.557525,1.015012181,0.61001326,0.315970345,5.481462276,4.155890828,0.062147907,0.465404841,-0.292376271,0.438392393,8.602983892,1.109995183,1.011333433,0.654052183,0.098977475,-3.533942856,-1.02017229,-3.136204773,-2.447463976,1.00747813
Lower Red,90203,188,90,0.267665355,3.488115947,17.79186058,25.55697682,56.65116261,2.285714286,0.180718572,0.326825452,0.525786162,0.203877805,97.28277602,0.916471563,0.78971379,4.116530176,1.150679987,0.001095014,0.021439911,0.000165903,0,0.718565,0.850082209,0.851373837,0.99069686,0.691031395,0.731917907,1.11847314,0.758381395,0.729916977,0.802624651,0.612964419,0.908535814,1.014622326,0.790566279,0.813117558,1.798252907,1.962871047,1.899522558,2.395918837,1.668647558,1.69393407,2.693020116,1.751435814,1.694994535,1.832159651,1.494116512,2.05194186,2.625903605,1.768817209,1.70219593,1.580725498,0.543767615,0.542590913,4.218039898,7.52669666,0.359021943,0.42511007,-0.279190848,0.451528299,9.863203132,1.124048521,1.094411254,0.614531303,0.06095456,-2.960580248,-1.668777025,-3.780146612,-5,1.257269063
Lower Rio Grande,130900,325,2,0.387619134,0.479999989,21.75,37.25000096,41,0,0.111539999,0.242880004,0.479245285,0.236365281,82.08026519,0.93,0.76,1.414213562,1,0,0.085879755,0,0,1.26587,0.893705,0.71561,0.820745,1.04322,1.226265,0.893205,1.074435,0.7815,0.96414,0.93158,1.387675,1.207225,0.74904,0.962375,4.755665,3.58912,2.429195,1.895685,2.346275,4.159875,2.901905,2.2228,2.34812,3.61778,2.349835,6.82659,4.43732,2.77926,2.53514,2.115445335,0.672048911,-0.318758773,4.663689527,6.403124237,-2,0.333976045,-0.319442151,0.486174126,9.059815958,1.145191014,1.058823639,0.150514998,0,-5,-1.066109204,-6,-5,1.454457059
Lower Sacramento,180201,71,52,0.404319596,2.392619026,21.56862756,40.31176511,38.11960771,11.64705882,0.183466668,0.307636151,0.506469003,0.188445126,118.795828,0.875351255,0.618251207,9.645275512,2.033007945,0.006720144,0.025709457,0.00088458,0.002145498,0.5087214,0.441502,0.529526,0.5495198,0.5484562,0.447729,0.5314204,0.8252188,0.5883322,0.5718758,0.432488,0.6373174,0.3999598,1.7914466,0.4280138,2.3367594,2.3224464,2.8526814,2.4221574,2.5885228,1.84487,2.2655618,4.3779078,3.5025582,3.04736,1.7361946,2.6848504,2.0983082,10.0099934,2.5049874,0.76916282,0.689123969,0.378873552,4.644203652,6.174107847,1.066216269,0.428330092,-0.29544713,0.434102668,10.89934989,1.070955196,0.904780442,0.984314638,0.308139076,-2.1726214,-1.589907091,-3.05326267,-2.668471884,0.877019281
Lower San Juan,140802,66,14,0.311666152,0.796153833,9.607142788,26.90714291,63.48571396,14.92307692,0.05679625,0.213585001,0.489150941,0.275565941,167.7576546,0.865768627,0.578867401,5.073402326,1.344976017,0.006492472,0.019305201,3.56E-05,0.000535337,0.718986429,0.854094286,0.838524286,0.712912143,0.674010714,0.646824286,0.641792143,0.599947857,0.686567857,0.867077143,0.604106429,0.836961429,0.732421429,0.637196429,0.795741429,9.404042857,10.68915714,13.56793357,9.946987857,7.708917857,7.047397857,8.412294286,8.209478571,8.762159286,12.60687,6.417032857,11.54998071,12.46990857,7.742037143,12.73722429,0.645601068,0.59229996,-0.099003009,3.099539125,7.967792289,1.173858378,0.238319639,-0.310557106,0.52494375,12.95212935,1.060225962,0.864596322,0.705299304,0.12871454,-2.187589881,-1.71432567,-4.447958634,-3.271372717,0.803493041
Lower Snake,170601,384,25,0.117543099,1.726086935,18.19200016,64.31199997,17.49599997,1.791666667,0.132240002,0.287322002,0.550566037,0.263244035,138.0763531,0.895624309,0.696251382,7.029981316,1.915606085,0.005961923,0.016972284,0.000102296,0,0.9007656,0.8449868,1.1385032,0.839292,0.9094332,0.85527,0.7225436,0.9352592,0.8879328,0.750154,0.762468,0.9006608,0.633176,1.0182432,0.7305156,3.4343228,3.9086752,4.8803184,3.691522,3.6482472,4.033552,3.0838852,4.2581752,4.1344284,3.4187564,2.8988964,3.6178872,2.5921736,4.4156004,3.7520096,1.195180112,0.349944413,0.237062665,4.265208103,4.18282201,0.253257214,0.363648184,-0.259190583,0.513073128,11.75058948,1.095460869,0.987073739,0.846954171,0.282306208,-2.224613615,-1.770259721,-3.990142535,-5,1.093242934
Lower Susquehanna,20503,276,86,0.337392428,1.94576472,20.06511624,55.1034885,24.8313953,7,0.147388078,0.34257673,0.501061322,0.157568409,33.33773701,0.914504667,0.737583999,2.801676,1.3625,0,0.070265254,0.000784267,0.003925805,0.647685595,0.819345357,0.577348333,0.470470833,0.526751786,0.585441905,0.552272619,0.639339881,0.54141381,0.575427262,0.599967262,0.426829167,0.595772619,0.617227857,0.567185238,1.250580833,1.698429048,1.162438571,0.807585357,0.910692381,1.158700714,1.131444286,1.258392619,1.048089762,1.050858095,1.204205119,0.735914405,1.185579881,1.138274643,1.086587262,1.190300348,0.619778548,0.289090325,4.479410255,4.983111006,0.84509804,0.38391155,-0.30010912,0.396948875,5.773884049,1.121166719,1.032975639,0.44741791,0.134336511,-5,-1.15325938,-3.105535953,-2.406071291,1.091008867
Lower Tennessee,60400,294,12,0.452094677,2.898999989,16.68333344,69.04166667,14.27500013,6.666666667,0.107126665,0.34552,0.539622638,0.194102638,73.34820747,0.92585351,0.768292981,3.026828915,1.363636364,0.008712684,0.100193047,0.000130711,0,0.614991667,0.5329275,0.486208333,0.541440833,0.539819167,0.713084167,0.55614,0.670774167,0.582558333,0.519528333,0.6812625,0.452625833,0.720145,0.483184167,0.574306667,1.267305833,1.020048333,0.797955,0.935731667,0.99512,1.307371667,1.031983333,1.489455,1.120334167,0.9110375,1.342168333,0.8112325,1.4559725,0.807075833,1.116105833,1.200613692,0.737419243,0.462248214,4.084523649,3.778227115,0.823908741,0.327302101,-0.267909839,0.440570809,8.564356804,1.138443882,1.068591199,0.480987874,0.134698574,-2.059848056,-0.999162414,-3.883687204,-5,1.09572519
Massachusetts-Rhode Island Coastal,10900,281,10,0.059860492,2.460000028,5.599999976,27.15999991,67.23999949,2.1,0.118603335,0.311710005,0.594339627,0.282629622,151.3691087,0.920711233,0.778577533,5.617626574,1.055555556,0.001340413,0.244627181,0.00104569,0.000654301,0.544126667,0.600361667,0.565185,0.465323333,0.596123333,0.434923333,0.473976667,0.63043,0.468851667,0.45143,0.512951667,0.50105,0.630823333,0.583158333,0.536645,0.952025,1.077728333,0.940601667,0.764001667,0.987661667,0.731156667,0.826193333,1.082381667,0.82053,0.755446667,0.87495,0.840723333,1.136088333,0.990453333,0.934151667,1.206099263,0.247173186,0.390935112,2.366431908,8.199999969,0.322219295,0.34438835,-0.225965313,0.531629215,12.30321538,1.130414648,1.080876114,0.749552867,0.023481096,-2.872761412,-0.61149529,-2.980597217,-3.184222541,1.098225507
Mid Atlantic Coastal,20403,343,4,0.215438455,0.333333336,2.949999958,12.50000003,84.55000115,2,0.061769997,0.185089999,0.328301898,0.143211899,23.81079518,0.92,0.78,5.656854248,2,0,0.00780725,0,0,0.619953333,0.81501,0.62685,0.538296667,0.656923333,0.60981,0.587843333,0.689056667,0.645556667,0.508963333,0.691273333,0.564313333,0.62366,0.59813,0.548516667,1.109996667,1.489633333,1.14229,0.873006667,1.077133333,1.038426667,1.08653,1.240973333,1.19333,0.86279,1.20191,0.9975,1.173416667,1.05862,0.982673333,1.346288592,0.48267867,-0.477121251,1.717556392,9.195107457,0.301029996,0.248535706,-0.483726607,0.37843348,4.87963064,1.129331372,1.082591063,0.752574989,0.301029996,-5,-2.107501889,-6,-5,1.160296769
Middle Arkansas,110300,145,45,0.494840514,1.158484837,19.93111111,45.97555567,34.09333287,0.230769231,0.129983335,0.230731256,0.433018863,0.202287608,86.67323153,0.912638748,0.742855416,4.576085972,1.304878049,0.00146488,0.051862449,5.60E-05,0.000280415,0.533996,0.629268,0.581907111,0.556890667,0.504187333,0.505620667,0.505606222,0.625499778,0.525007111,0.521653778,0.623820667,0.574844444,0.672644667,0.498131333,0.555445333,2.905593333,3.051667111,3.295260222,2.826072667,2.090266444,2.324505111,2.904130889,2.308053556,2.34032,2.264612889,2.678602222,4.011575111,4.564216889,2.579563111,2.73971,0.691932794,0.780238586,0.063890354,4.464427299,5.838949638,-0.636822098,0.360532017,-0.363493184,0.449763947,9.309845945,1.118472486,1.038986255,0.660494175,0.115569925,-2.834198017,-1.285146976,-4.251663989,-3.552199327,0.831824978
Middle Brazos-Bosque,120602,304,13,0.557479881,1.697000006,19.16923073,30.11538447,50.71538492,2.384615385,0.21140286,0.273812859,0.45754717,0.187103583,63.69213516,0.902840711,0.827954941,8.682740591,1.621212121,0.000482549,0.160829359,0.000548987,0.000981451,0.529551538,0.646125385,0.602203077,0.721769231,0.515843077,0.858732308,0.533929231,0.557822308,0.63989,0.49994,0.6939,0.525690769,0.588233846,0.487953846,0.615379231,2.410080769,2.084270769,1.709862308,2.393214615,1.436460769,3.405373077,2.619832308,1.302547692,2.548923077,1.760884615,1.864596923,3.172193077,2.264236923,2.120046154,2.92157,0.827303255,0.84300541,0.229681844,4.378268005,7.121473508,0.377418342,0.459785668,-0.339564127,0.432554717,7.980735252,1.104903293,1.143091858,0.938656826,0.209839842,-3.316458912,-0.793634669,-3.260437913,-3.008131282,0.909562123
Middle Brazos-Clear Fork,120601,303,15,0.404088215,1.277142865,29.87333355,38.82666683,31.3000007,2.214285714,0.191713334,0.294282219,0.468343813,0.174061594,37.23395965,0.913009628,0.793375032,7.791226391,1.58563323,0.001754722,0.046133753,0.000356485,0,0.441406,0.624212,0.433734667,0.572258,0.391064667,0.574922667,0.432326,0.572954667,0.514817333,0.502394667,0.532069333,0.541372,0.595440667,0.460488,0.467375333,3.593240667,3.176022667,1.93813,3.666493333,1.687190667,3.058622,3.952242667,2.039162,3.563297333,2.958176,2.115997333,6.798726,4.062159333,3.204815333,3.620944667,0.604308586,0.68888822,0.106239482,5.465650332,5.594640355,0.345233658,0.437850812,-0.329435213,0.417206895,6.10196359,1.119005007,1.098917944,0.891605824,0.200202739,-2.755791605,-1.335981218,-3.447958634,-5,0.777372874
Middle Canadian,110901,326,6,0.734259231,0.786666662,14.01666653,19.94999981,66.03333283,1,0.104339999,0.209850007,0.415094335,0.205244328,75.65611688,0.912249565,0.79550087,10.02122227,1,0.001608495,0,0,0,0.42629,0.595853333,0.444138333,0.53361,0.405285,0.54498,0.425796667,0.588791667,0.416028333,0.475488333,0.438771667,0.456196667,0.461431667,0.495456667,0.557038333,5.14354,5.069055,4.818783333,5.92629,2.984385,4.031878333,3.809901667,4.171376667,4.085248333,5.056673333,3.671748333,9.491083333,6.885841667,5.67992,5.334535,0.508268874,1.029204686,-0.104209255,3.743883883,8.126089639,0,0.323017026,-0.381853194,0.453038992,8.698052476,1.11791526,1.101548212,1.000920695,0,-2.793580166,-3,-6,-5,0.712929782
Middle Colorado-Concho,120901,308,16,0.592694057,1.70285712,30.74375019,39.0062502,30.25000003,10.93333333,0.265842498,0.355027498,0.519811318,0.16478382,24.63834487,0.899180617,0.745924481,5.492818752,1.571428571,0.001608495,0.028390002,7.13E-05,0,0.519439375,0.768156875,0.608011875,0.62030375,0.472838125,0.692329375,0.625946875,0.566308125,0.690993125,0.540826875,0.719580625,0.764056875,0.631163125,0.538849375,0.642334375,3.77917,3.919459375,2.783813125,3.03015,1.7841625,3.14490125,4.436929375,1.82912,4.266990625,2.97408375,2.70717375,8.057305625,3.27858,3.080359375,3.620951875,0.744559474,0.878631568,0.23117821,5.544704698,5.500000003,1.038752589,0.515599164,-0.284154269,0.405935733,4.963702738,1.100060436,1.042504196,0.739795269,0.196294645,-2.793580166,-1.546834583,-4.146928639,-5,0.862878597
Middle Colorado-Llano,120902,309,16,0.417149443,1.191428572,16.88124976,25.36250013,57.75625062,15.21428571,0.097184166,0.219806664,0.436388141,0.194658745,58.24591146,0.893436249,0.706460836,22.81088273,1.535441084,0.002505541,0.058254099,0.000271477,0.00060397,0.63304375,0.725345,0.61154375,0.834326875,0.63889875,0.947838125,0.761189375,0.59267625,1.328771875,0.636109375,0.922085625,0.996524375,0.8312825,0.72968625,0.849070625,2.1849675,1.976693125,1.648055,2.282795,1.553414375,3.286729375,3.015715,1.267706875,5.080484375,2.209380625,2.22821125,5.120236875,2.41,2.429014375,3.00555125,1.262187994,0.702163708,0.076068011,4.108679807,7.599753326,1.182251568,0.311743751,-0.36012706,0.441201479,7.631900907,1.092680045,0.998227996,1.358142092,0.186233157,-2.601098491,-1.234673507,-3.566266792,-3.218984648,1.123471403
Middle Columbia,170701,375,18,0.344419737,1.655555566,11.93333319,48.10000017,39.96666696,5.222222222,0.110000004,0.245760003,0.486792448,0.241032445,87.9342327,0.893072194,0.647118226,2.841117892,1.062898416,0.009098052,0.004879532,0.0005882,0,0.999525,0.909234444,0.971297222,0.819388333,1.101042222,0.808652222,0.623359444,0.857673889,0.973821111,0.782741667,0.673736667,0.893790556,0.725800556,1.19589,0.777143889,2.861568333,2.860539444,3.081349444,2.482291111,3.006155556,2.473225,1.90879,2.560913889,3.066798333,2.587628333,1.845095556,2.566203333,2.040428889,3.512124444,2.322741667,1.512415985,0.627191195,0.218943762,3.454465687,6.321919563,0.717855348,0.331662485,-0.312656168,0.490950552,9.377325456,1.092220871,0.934726417,0.453489255,0.02649176,-2.04105157,-2.311621872,-3.23047469,-5,1.22980323
Middle Gila,150501,55,7,0.469769112,0.581428575,14.54285731,31.38571385,54.07142857,2.428571429,0.110781668,0.219845004,0.462893077,0.243048073,97.0369649,0.793387,0.326559333,5.235073401,1.667747889,0.001895727,0.049074146,0,0,0.389304286,0.446104286,0.570525714,0.43741,0.340877143,0.447518571,0.307928571,0.325065714,0.418054286,0.5058,0.327974286,0.345281429,0.30033,0.303242857,0.2997,12.91459,11.05498429,25.08485143,14.64812143,11.64734143,9.654728571,14.84107143,13.48907571,12.06701714,25.89713714,9.343817143,17.57019857,14.55314286,10.61323714,11.26894,0.351518362,0.755148827,-0.235503628,3.813509841,7.353327721,0.385350881,0.332838801,-0.334519315,0.49299906,9.850734232,0.990722743,0.608276201,0.718922775,0.2221304,-2.722224258,-1.309147253,-6,-5,0.592889839
